long,lat
6.0372,47.8267
5.248278,46.443506
3.233718,45.294428
3.305664,44.887791
3.580664,46.4049
2.147786,45.124364
4.265188,46.180531
1.998245,43.61838
3.341949,45.859149
3.560763,45.61539
3.336516,45.647963
4.158487,45.041209
3.68146,45.307936
3.481667,45.289722
3.890876,45.887654
3.993591,45.546575
4.56818,46.388241
4.33623,46.485603
4.18036,46.700715
1.325797,47.011372
3.492489,46.162172
3.851336,46.551294
3.421314,45.860819
3.649701,45.678915
5.261387,46.338982
5.270061,46.40218
3.913772,45.508717
4.123403,46.173616
4.041796,46.496431
3.616467,45.984238
3.699293,45.907483
4.671284,46.053468
5.386874,45.564145
3.852458,45.807724
3.787454,45.95292
6.1564,44.5958
2.934468,45.155232
2.084862,44.259448
4.619052,46.432387
3.99114,46.819599
3.917353,45.291415
3.481846,45.28816
6.269167,46.135278
3.459491,45.565328
3.559669,45.591858
3.335399,45.50359
3.831945,46.533797
4.746553,46.652092
5.234297,46.4706
5.359196,46.574614
3.455362,46.781508
5.580536,46.466953
5.459944,46.577395
4.43023,46.375965
4.065136,46.523809
4.410174,46.61368
3.939442,46.227764
4.571058,46.580688
4.391457,46.45943
3.722323,45.580756
3.498005,45.506588
3.503902,46.061518
6.223889,46.894722
1.693181,42.792556
3.184722,46.733611
4.485427,46.395591
3.775127,46.184508
6.267778,47.291389
2.99278,45.5881
4.139612,45.515976
3.618889,45.169167
4.443889,46.401389
3.817315,45.807215
3.882488,45.86014
3.785189,45.813471
3.722322,45.580755
4.505187,46.487824
3.495307,44.86264
3.359759,45.682338
3.68288,45.61242
3.42145,45.77137
3.332497,45.632384
2.47622,44.573474
3.714394,46.751954
3.385658,45.766042
3.441746,45.680025
3.035918,45.563439
4.142621,46.449687
3.582604,46.100052
4.343357,45.192439
4.157899,46.214798
1.601855,43.151414
3.483,44.633
3.4966,44.52063
3.68256,46.962707
1.958533,45.864959
0.56674,43.058143
6.608056,47.0425
2.402104,47.134615
2.173954,45.713419
3.358432,45.936341
4.795062,46.178198
2.572859,45.315445
4.902643,46.21209
0.435257,43.078042
4.576405,47.211599
2.369026,46.068933
4.322667,45.915324
3.017324,48.052576
1.355923,46.589093
3.002224,45.104571
0.683719,45.531773
0.228562,45.49928
2.634179,46.525456
4.267532,47.041307
3.251389,47.348333
1.4433,43.1031
3.61333,45.822
2.579037,46.605056
4.243835,46.661156
2.473838,46.42076
4.184309,46.795715
1.511238,46.278981
2.557003,45.917854
3.351667,45.611944
2.11392,46.786849
2.716495,46.477066
2.668325,46.175576
2.944444,46.552778
2.827455,46.280156
3.360902,46.179439
2.719586,46.71176
3.065956,46.337228
3.08207,46.364468
3.681511,46.093493
3.27003,46.470735
3.373984,46.430511
2.638472,46.381305
2.828949,46.313044
2.531533,46.269454
3.05615,46.290209
3.249704,47.126527
5.068056,48.220833
2.401111,46.759444
5.9944,47.9192
3.241095,47.27241
3.003918,47.509144
0.867413,45.683581
3.876427,45.413624
6.0467,47.1442
2.562087,45.549076
2.715923,44.184244
6.023,45.975
4.368753,46.115292
4.367736,45.941615
3.217261,46.728042
2.830058,46.033809
3.5301,46.811009
1.078965,43.124045
4.298825,45.430871
2.585767,45.925505
3.040328,46.011716
2.694336,46.012385
3.048506,46.0139
2.74868,45.755022
3.069285,46.922795
4.315556,46.073333
1.243219,46.695475
2.00609,46.13588
0.255275,46.44376
1.081238,46.791795
0.406802,46.315752
-0.6239,45.2486
-0.530112,45.408381
-1.105,46.285851
0.32801,46.815298
2.529351,46.665527
2.4757,46.186672
3.199295,47.143057
2.799462,46.036127
3.467236,45.937244
2.867414,45.736725
1.727025,46.324067
2.872744,46.257086
3.411148,46.634997
2.495687,44.300813
3.640004,45.422529
2.865326,45.396051
3.450977,45.807638
3.394761,45.926006
2.052222,46.789444
3.634363,45.709001
3.79267,47.522511
3.255003,47.970339
2.926856,47.258036
3.346256,45.403599
3.3614,45.0933
3.811828,47.384769
2.0725,46.438
4.140973,46.405695
2.820955,45.694384
3.377756,45.964837
1.644481,44.398911
3.615606,45.832999
3.516472,46.458477
3.453068,45.741655
3.088276,44.419161
2.816004,45.735402
0.150462,45.188515
0.991764,45.625655
1.110408,45.618589
0.966413,45.408278
1.106506,45.15012
3.154422,47.114223
2.632296,45.818665
3.560906,45.66574
4.459811,46.007421
3.459033,45.463429
2.8094,46.18
2.027753,46.220218
2.891493,45.960189
2.843001,45.74744
4.24513,45.710313
3.4501,45.992485
3.244313,44.596268
3.137726,46.199852
2.695765,46.417039
2.690849,46.204287
3.435118,46.304262
2.361051,45.408304
3.600644,45.785042
4.942351,45.470067
3.230322,47.673744
3.847455,45.703497
1.69502,45.596197
2.908174,45.885257
2.853597,45.805518
5.119854,46.566828
4.241101,45.779006
4.217004,45.594081
2.002561,46.049465
2.802369,45.814847
4.292408,46.28154
3.915104,45.713011
4.510876,45.543388
2.337347,46.690179
2.708452,46.089096
2.894194,45.849486
3.849739,46.963262
3.953196,46.887504
2.355482,44.327063
2.601064,45.759651
2.841011,45.791577
2.989834,46.43429
3.046542,46.442408
2.845469,46.50225
3.323657,46.442382
4.32528,45.813227
2.83039,46.615028
2.595621,46.492514
2.997095,45.995738
2.881052,45.863775
2.659356,45.755042
3.352125,45.65454
3.011016,45.93521
3.65964,45.474283
2.478202,45.760452
3.16513,46.709302
3.355733,45.893498
2.705506,45.942383
2.708069,46.088006
3.431211,45.585691
3.834451,44.653253
4.230851,45.787857
2.919563,45.968376
2.382942,44.717561
4.208592,45.179245
4.29,45.115
3.651917,45.8507083
2.6068416,46.0002914
3.6044961,45.3878518
2.8229937,45.8134313
2.8088775,46.0002048
3.5913587,44.9594239
2.705568,46.741209
1.869873,46.093258
2.475152,45.900461
2.535036,45.014524
3.056024,44.535995
3.338338,46.26697
3.781928,46.761915
3.109553,45.44049
3.112843,45.42973
3.750999,45.405723
2.918838,45.641742
2.618935,46.482857
2.952119,46.246536
2.78543,45.255633
2.755492,45.261838
3.126153,45.039265
2.412137,45.402521
4.075227,45.924032
2.8270373,45.97471767
2.95478,45.991301
2.667213,45.936346
3.341319,45.610396
4.468741,46.82846
3.802223,45.851381
3.158146,46.49015
3.104292,45.983351
2.38856,45.911038
2.518708,46.192604
2.852335,45.761755
2.820651,47.932667
2.637935,46.574435
2.906023,46.659041
3.82635485,45.81797872
2.062778,46.661667
2.9257291,45.27122985
4.0892569,47.03043555
4.18309162,46.00139595
4.26601425,46.36188118
3.01805458,45.76157902
3.19070493,46.12663193
2.9556,46.0383
3.22098426,46.84172921
2.68033814,46.20630082
2.13280849,46.15153701
2.66096916,46.01466728
3.44070753,46.0243828
3.06489074,45.53013975
3.13815808,46.3925206
2.74709057,45.80227169
3.06199049,45.51304827
3.34896435,45.95090571
2.83370273,46.01198904
2.80316964,45.69702837
3.04505795,46.04677929
3.50188782,45.86317557
3.1867798,45.43224382
3.06095539,45.99902528
2.68369138,45.76496792
2.976094,46.2128
7.148361,46.82371
9.086985,47.2907
8.600605,47.21961
7.007592,47.48798
7.481391,46.88884
7.71794,47.42665
8.80306,47.19275
6.98985,46.74753
7.1739,47.36024
6.204654,46.58081
8.779223,47.11737
7.255287,47.39315
7.058542,47.47236
7.058537,47.48336
8.4964,47.70269
8.66406,47.69602
7.21967,46.79024
7.58295,47.45941
6.90705,47.10932
7.04008,47.44132
7.033414,47.26294
9.661551,46.91359
7.095043,46.82873
8.80541,47.18226
6.79555,46.72838
8.65206,47.72589
6.87694,46.36249
7.511931,47.36023
6.535388,46.74825
9.360699,46.67665
8.56473,47.17067
7.88722,47.16829
6.14968,46.37847
7.02621,46.73931
7.17155,46.74545
7.284514,47.41747
7.892897,47.10792
8.02712,46.96225
8.81797,47.18448
7.39795,47.27614
7.68955,47.18412
8.64106,47.71569
7.5896,47.46038
7.0508,46.5915
7.156783,47.47585
6.849057,46.68251
9.297006,47.05975
8.03789,46.97769
8.60406,47.72602
6.1803,46.36337
6.99867,47.3917
8.652087,47.22493
6.811002,46.79591
9.050374,47.31664
8.543676,46.82824
7.070999,47.4213
7.492391,46.85884
6.89549,46.64853
7.55145,47.4997
7.51819,47.47505
8.35013,47.05127
7.97435,47.47942
8.640035,47.19395
7.051903,46.57423
8.107861,46.97618
9.570791,46.93634
9.575,47.41907
8.81244,47.19329
8.62206,47.73569
6.85668,46.74179
1.84890926,46.05271127
-1.59405578,46.54159174
1.27147174,45.74270592
-0.90371445,47.52178367
2.11549185,45.69830213
13.6222,48.4667
7.852241,45.107969
8.062811,45.056166
8.033704,45.0757
7.601799,45.30082
7.551667,45.29382
7.84686,45.13747
7.534757,45.30935
7.319,45.221
